            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2445473.500000000, A.D. 1983-May-19 00:00:00.0000, -1.096530000196512E+09, -2.611791808626767E+09,  4.523971255996585E+06,  6.227941897110104E+00, -2.954382924799819E+00, -9.168456156089433E-02,
2445474.500000000, A.D. 1983-May-20 00:00:00.0000, -1.095991877884947E+09, -2.612047012416569E+09,  4.516041034597874E+06,  6.228499918852505E+00, -2.953090853583031E+00, -9.187491874010312E-02,
2445475.500000000, A.D. 1983-May-21 00:00:00.0000, -1.095453717712015E+09, -2.612302100499070E+09,  4.508107076140404E+06,  6.228969570905694E+00, -2.951734161276893E+00, -9.174669754480580E-02,
2445476.500000000, A.D. 1983-May-22 00:00:00.0000, -1.094915504181764E+09, -2.612557074487532E+09,  4.500182405480027E+06,  6.229669529135741E+00, -2.950447666779921E+00, -9.175611489046354E-02,
2445477.500000000, A.D. 1983-May-23 00:00:00.0000, -1.094377239482116E+09, -2.612811936241739E+09,  4.492250018483043E+06,  6.230147852984666E+00, -2.949119259397943E+00, -9.180834254640025E-02,
2445478.500000000, A.D. 1983-May-24 00:00:00.0000, -1.093838927629218E+09, -2.613066683534335E+09,  4.484319526607633E+06,  6.230786367546084E+00, -2.947819584601316E+00, -9.182202632502534E-02,
2445479.500000000, A.D. 1983-May-25 00:00:00.0000, -1.093300567891733E+09, -2.613321318308528E+09,  4.476378143287539E+06,  6.231178230326770E+00, -2.946484138385817E+00, -9.197205022850774E-02,
2445480.500000000, A.D. 1983-May-26 00:00:00.0000, -1.092762180142450E+09, -2.613575833985330E+09,  4.468441623014450E+06,  6.231596322685155E+00, -2.945094770072469E+00, -9.168573727659779E-02,
2445481.500000000, A.D. 1983-May-27 00:00:00.0000, -1.092223734847641E+09, -2.613830234776697E+09,  4.460526139906645E+06,  6.232398550532085E+00, -2.943821434461131E+00, -9.162906907547108E-02,
2445482.500000000, A.D. 1983-May-28 00:00:00.0000, -1.091685230637284E+09, -2.614084524762959E+09,  4.452604689694524E+06,  6.232947892618378E+00, -2.942509635042242E+00, -9.170153051782792E-02,
2445483.500000000, A.D. 1983-May-29 00:00:00.0000, -1.091146676925229E+09, -2.614338700789501E+09,  4.444685170019031E+06,  6.233620829468243E+00, -2.941208780460056E+00, -9.165223198938754E-02,
2445484.500000000, A.D. 1983-May-30 00:00:00.0000, -1.090608065001593E+09, -2.614592766036803E+09,  4.436758337035179E+06,  6.234184200041122E+00, -2.939915789372091E+00, -9.182660648037477E-02,
2445485.500000000, A.D. 1983-May-31 00:00:00.0000, -1.090069409899915E+09, -2.614846717030501E+09,  4.428825690747857E+06,  6.234734920481755E+00, -2.938589600959709E+00, -9.178738932562225E-02,
2445486.500000000, A.D. 1983-Jun-01 00:00:00.0000, -1.089530697808042E+09, -2.615100556587451E+09,  4.420888993948817E+06,  6.235408439109139E+00, -2.937326857837906E+00, -9.201196922075328E-02,
2445487.500000000, A.D. 1983-Jun-02 00:00:00.0000, -1.088991948072355E+09, -2.615354283346836E+09,  4.412927199793935E+06,  6.235607397015089E+00, -2.935953147422207E+00, -9.218204664543572E-02,
2445488.500000000, A.D. 1983-Jun-03 00:00:00.0000, -1.088453176130062E+09, -2.615607889435017E+09,  4.404972364009142E+06,  6.236033404888318E+00, -2.934574512532842E+00, -9.196264270167176E-02,
2445489.500000000, A.D. 1983-Jun-04 00:00:00.0000, -1.087914358214108E+09, -2.615861379378878E+09,  4.397029574108839E+06,  6.236569499173468E+00, -2.933243448010069E+00, -9.191799592638250E-02,
2445490.500000000, A.D. 1983-Jun-05 00:00:00.0000, -1.087375498580210E+09, -2.616114752671746E+09,  4.389095642189026E+06,  6.237094798031719E+00, -2.931887457309818E+00, -9.170622971355624E-02,
2445491.500000000, A.D. 1983-Jun-06 00:00:00.0000, -1.086836581017356E+09, -2.616368012222429E+09,  4.381174913655162E+06,  6.237818004198499E+00, -2.930604010290381E+00, -9.170285155358360E-02,
2445492.500000000, A.D. 1983-Jun-07 00:00:00.0000, -1.086297612235549E+09, -2.616621158993573E+09,  4.373249987444043E+06,  6.238294985972087E+00, -2.929263536495740E+00, -9.168419802545080E-02,
2445493.500000000, A.D. 1983-Jun-08 00:00:00.0000, -1.085758593252111E+09, -2.616874190334612E+09,  4.365338601718903E+06,  6.239080399547890E+00, -2.927969009102737E+00, -9.150580506917438E-02,
2445494.500000000, A.D. 1983-Jun-09 00:00:00.0000, -1.085219501983869E+09, -2.617127113768209E+09,  4.357421387858987E+06,  6.239792860109712E+00, -2.926724477151359E+00, -9.179564753406599E-02,
2445495.500000000, A.D. 1983-Jun-10 00:00:00.0000, -1.084680366750781E+09, -2.617379925218430E+09,  4.349482901090503E+06,  6.240193236282844E+00, -2.925385911310228E+00, -9.190732174824245E-02,
2445496.500000000, A.D. 1983-Jun-11 00:00:00.0000, -1.084141190635912E+09, -2.617632621492280E+09,  4.341541411727071E+06,  6.240734241216330E+00, -2.924070349416302E+00, -9.196665918130198E-02,
2445497.500000000, A.D. 1983-Jun-12 00:00:00.0000, -1.083601975913826E+09, -2.617885202700525E+09,  4.333592437444091E+06,  6.241083014371910E+00, -2.922705109420960E+00, -9.196501031577031E-02,
2445498.500000000, A.D. 1983-Jun-13 00:00:00.0000, -1.083062721630262E+09, -2.618137666364850E+09,  4.325655127029419E+06,  6.241711782918677E+00, -2.921379641244222E+00, -9.180799041326093E-02,
