            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2451336.500000000, A.D. 1999-Jun-07 00:00:00.0000, -3.008784921574634E+09, -8.639217469500847E+09,  6.262557839107886E+09, -2.153840198932105E+00, -1.392366481825921E+01,  1.005861438860202E+01,
2451337.500000000, A.D. 1999-Jun-08 00:00:00.0000, -3.008971012263971E+09, -8.640420470992990E+09,  6.263426901121449E+09, -2.153814648270120E+00, -1.392359194752642E+01,  1.005856185355724E+01,
2451338.500000000, A.D. 1999-Jun-09 00:00:00.0000, -3.009157100746103E+09, -8.641623466189924E+09,  6.264295958596578E+09, -2.153789106219385E+00, -1.392351909577998E+01,  1.005850933232614E+01,
2451339.500000000, A.D. 1999-Jun-10 00:00:00.0000, -3.009343187021773E+09, -8.642826455093287E+09,  6.265165011534472E+09, -2.153763572776801E+00, -1.392344626299412E+01,  1.005845682490415E+01,
2451340.500000000, A.D. 1999-Jun-11 00:00:00.0000, -3.009529271091725E+09, -8.644029437704712E+09,  6.266034059936319E+09, -2.153738047925886E+00, -1.392337344915950E+01,  1.005840433128931E+01,
2451341.500000000, A.D. 1999-Jun-12 00:00:00.0000, -3.009715352956702E+09, -8.645232414025846E+09,  6.266903103803315E+09, -2.153712531646450E+00, -1.392330065428945E+01,  1.005835185147960E+01,
2451342.500000000, A.D. 1999-Jun-13 00:00:00.0000, -3.009901432617441E+09, -8.646435384058323E+09,  6.267772143136652E+09, -2.153687023930906E+00, -1.392322787841947E+01,  1.005829938546693E+01,
2451343.500000000, A.D. 1999-Jun-14 00:00:00.0000, -3.010087510074684E+09, -8.647638347803789E+09,  6.268641177937523E+09, -2.153661524789611E+00, -1.392315512158943E+01,  1.005824693323370E+01,
2451344.500000000, A.D. 1999-Jun-15 00:00:00.0000, -3.010273585329172E+09, -8.648841305263884E+09,  6.269510208207111E+09, -2.153636034219049E+00, -1.392308238377700E+01,  1.005819449477222E+01,
2451345.500000000, A.D. 1999-Jun-16 00:00:00.0000, -3.010459658381658E+09, -8.650044256440245E+09,  6.270379233946614E+09, -2.153610552236969E+00, -1.392300966481077E+01,  1.005814207010089E+01,
2451346.500000000, A.D. 1999-Jun-17 00:00:00.0000, -3.010645729232856E+09, -8.651247201334509E+09,  6.271248255157221E+09, -2.153585078782202E+00, -1.392293696486375E+01,  1.005808965919993E+01,
2451347.500000000, A.D. 1999-Jun-18 00:00:00.0000, -3.010831797883516E+09, -8.652450139948318E+09,  6.272117271840120E+09, -2.153559613860236E+00, -1.392286428388844E+01,  1.005803726206529E+01,
2451348.500000000, A.D. 1999-Jun-19 00:00:00.0000, -3.011017864334379E+09, -8.653653072283306E+09,  6.272986283996502E+09, -2.153534157529420E+00, -1.392279162178589E+01,  1.005798487869506E+01,
2451349.500000000, A.D. 1999-Jun-20 00:00:00.0000, -3.011203928586185E+09, -8.654855998341108E+09,  6.273855291627556E+09, -2.153508709783546E+00, -1.392271897856050E+01,  1.005793250908393E+01,
2451350.500000000, A.D. 1999-Jun-21 00:00:00.0000, -3.011389990639675E+09, -8.656058918123346E+09,  6.274724294734468E+09, -2.153483270583765E+00, -1.392264635426383E+01,  1.005788015322483E+01,
2451351.500000000, A.D. 1999-Jun-22 00:00:00.0000, -3.011576050495587E+09, -8.657261831631668E+09,  6.275593293318428E+09, -2.153457839900967E+00, -1.392257374892694E+01,  1.005782781111122E+01,
2451352.500000000, A.D. 1999-Jun-23 00:00:00.0000, -3.011762108154656E+09, -8.658464738867706E+09,  6.276462287380624E+09, -2.153432417731708E+00, -1.392250116253749E+01,  1.005777548273788E+01,
2451353.500000000, A.D. 1999-Jun-24 00:00:00.0000, -3.011948163617617E+09, -8.659667639833099E+09,  6.277331276922240E+09, -2.153407004090477E+00, -1.392242859505499E+01,  1.005772316810055E+01,
2451354.500000000, A.D. 1999-Jun-25 00:00:00.0000, -3.012134216885209E+09, -8.660870534529476E+09,  6.278200261944468E+09, -2.153381598992984E+00, -1.392235604643919E+01,  1.005767086719500E+01,
2451355.500000000, A.D. 1999-Jun-26 00:00:00.0000, -3.012320267958169E+09, -8.662073422958466E+09,  6.279069242448488E+09, -2.153356202443268E+00, -1.392228351667069E+01,  1.005761858001638E+01,
2451356.500000000, A.D. 1999-Jun-27 00:00:00.0000, -3.012506316837236E+09, -8.663276305121700E+09,  6.279938218435490E+09, -2.153330814430487E+00, -1.392221100575483E+01,  1.005756630655902E+01,
